,0,1,2,3,4,5,6,7,8,9
S24_2013_11403993,0.0002415915549231405,0.00024159231272414899,0.00024162802435724067,0.11775025714677417,0.00024160188141045065,0.7272963041212194,0.012523926797534517,0.14097989343823494,0.00024159160918283432,0.00024161311363922922
S24_2013_3660437,0.00019884103664905386,0.0001988463931710241,0.00019884013171806605,0.11091905105721593,0.44855716074025576,0.00019885271676630672,0.00019882934351446145,0.43913188340021486,0.0001988496559894363,0.00019884552450515536
S24_2013_11591880,0.1615557135541228,0.013999780864110311,0.5998852718340393,0.0002748078941952016,0.15467156509336183,0.0002748121133769338,0.06851365291266598,0.0002748050107935512,0.00027478541183499053,0.00027480531149902165
S24_2013_11238598,0.00039533815874776555,0.000395364110186836,0.0003953536291314143,0.0003953421868684735,0.9964418472416463,0.00039538600090416586,0.00039530857466636043,0.00039533744391119497,0.0003953417035245073,0.00039538095041298033
S24_2013_10346803,0.00017394982127807873,0.32383323634345285,0.00017396824035285785,0.23907069989324695,0.43587834825559557,0.00017395854155094522,0.000173968840557152,0.00017396381535769349,0.00017395141012507695,0.0001739548384827809
S24_2013_11765316,0.06321874375500036,0.00024335310403779522,0.28175200472871653,0.09777795109427956,0.0002433644263796284,0.03247800209795597,0.00024338051874753762,0.0002433620004476135,0.39493534479478054,0.12886449347965448
S24_2013_11877871,0.11566782791431646,0.48041476118812104,0.12564948528435768,0.00025194575878824497,0.27675623482066947,0.0002519591625241192,0.00025194002423905605,0.00025195353473500884,0.00025194642612444716,0.00025194588612463716
S24_2013_11458191,0.7812170591575301,0.00021933418705488638,0.021976031228242657,0.00021937622288146458,0.00021934593511736082,0.00021934424640703747,0.00021936623497868815,0.00021933132572483666,0.00021937448851359795,0.1952714369735495
S24_2013_11790176,0.4319588185741913,0.00017734363164714268,0.00017734833830086223,0.00017734162658335345,0.00017735828511507672,0.015739804915860422,0.0001773335803578051,0.22106727905111942,0.0001773600246784984,0.33017001197214607
S24_2013_9950465,0.00029681065217319793,0.000296804784610121,0.00029679747905638127,0.871496536412098,0.00029682231092558256,0.0002968228865402491,0.00029677472289066115,0.12612903342476128,0.00029679504035567164,0.00029680228658901276
S24_2013_11668823,0.0002545165688765822,0.0002545157964151668,0.6813286489543874,0.0002545227946096645,0.0881695151320785,0.00025450204245546887,0.10505186127153707,0.12392287064751616,0.0002545230822751186,0.00025452370984896665
S24_2013_11175921,0.2615331858381042,0.0002392899241244198,0.00023928200470890233,0.0002393251779850931,0.7244071690337267,0.000239284010918525,0.00023926325160343432,0.00888330619434106,0.0037406134231076087,0.0002392811413800806
S24_2013_11505971,0.0003572520179491336,0.12387484001075551,0.00035724899743625366,0.0003572919045326808,0.19440951379796187,0.33064484281992396,0.00035722270546593337,0.0003572414169662866,0.00035723589078095385,0.34892731043822733
S24_2013_11775615,0.05239686677755669,0.00017098977790277198,0.00017099342866422416,0.00017099125642108302,0.454001861821231,0.4744121247710558,0.0001709705373081413,0.018163237603759312,0.00017097831101336772,0.00017098571508764724
S24_2013_11188402,0.13280403252513895,0.00032265970093500366,0.4566448077141762,0.11519840302730591,0.085432405269334,0.00032267110966202394,0.000322627563563244,0.00032267427147819844,0.00032267503902297883,0.20830704377938364
S24_2013_6913970,0.00014951335514147614,0.6557340660293074,0.00014950677873070775,0.33781750497448304,0.00014951419175754268,0.00014950805780817127,0.00014950262441746303,0.00014951024689936225,0.005401866041652119,0.00014950769980285545
S24_2013_11491756,0.00015271576861543076,0.0001527002469334375,0.5513689780755872,0.00015270843171369814,0.03371147295326144,0.00015271292043306768,0.00015270363678647643,0.00015271239630731747,0.2755003477064983,0.13850294786386372
S24_2013_11721294,0.00028661270775990065,0.00028659006889013636,0.0002866032850495226,0.00028660856191118294,0.00028661945092281076,0.00028660588293150276,0.8117425309979647,0.0002865953241254735,0.18596462194289726,0.0002866117775473717
S24_2013_11205829,0.15465175668054743,0.0026984571387528443,0.3989310758002487,0.0001484008815346714,0.104659681293747,0.00014842060504632385,0.2738865934638459,0.00014841632767714416,0.06457879118130852,0.00014840662729150662
S24_2013_11897211,0.0002866020129034495,0.054449126159925705,0.490672423082931,0.0002866140913325785,0.3026924047209115,0.0002866336978386479,0.00028660542567949295,0.15046640476717113,0.00028659161401596697,0.00028659442729048954
S24_2013_11444480,0.00025910904471497173,0.000259114889778314,0.0002591089227982647,0.0002591338507031498,0.9976679517220493,0.00025911899575769046,0.00025909670341373633,0.0002591187873508376,0.00025912329398848096,0.0002591237894452788
S24_2013_11271689,0.014017218081598158,0.00037605595314665874,0.00037601897965234264,0.09541973124532545,0.06822043129022662,0.6916935016555783,0.00037601438572492393,0.12876896552147243,0.00037603174399835254,0.00037603114327677416
S24_2013_11463516,0.0004465423184727947,0.7885081750132619,0.0004465472791176881,0.03868927742937646,0.16967686354013695,0.0004465326393627179,0.0004464863884452184,0.0004465339044280237,0.0004465328912395991,0.0004465085961588628
S24_2013_11773321,0.7693224073096104,0.0003584743355789367,0.0003584828104204882,0.0003585060702529608,0.22780967746608802,0.00035853692492940657,0.0003584584632343429,0.0003584851134800733,0.00035848310394672475,0.0003584884024586371
S24_2013_11889082,0.00029506062350495154,0.049399777216893495,0.3507021682825887,0.00029507628392113386,0.0002950817788450936,0.0002950668445036461,0.09266687816249446,0.13576866777458826,0.3699871479212628,0.0002950751113975287
S24_2013_10810752,0.0733895651986234,0.027619187482593767,0.00026395762003082583,0.4202851783205173,0.0002639036881940899,0.3664344717744973,0.0002639372865785765,0.00026389482681075276,0.11095199113054717,0.00026391267160701207
S24_2013_11857112,0.0002695962087084502,0.00026958646855025506,0.00026959417666717856,0.4159184270542548,0.18283662079464122,0.39935779674074584,0.00026957004528334555,0.0002696235183511339,0.00026959093400631895,0.00026959405879138073
S24_2013_11666865,0.11211400949943462,0.0003257949477842656,0.00032580354016760834,0.26334293490987426,0.23723523742357713,0.00032581738814688654,0.00032582871343266197,0.00032580709364517663,0.38535295365896866,0.0003258128249687139
S24_2013_11307501,0.9412990486476109,0.03525207295736667,0.0003290336048718081,0.0003289896822793006,0.0003290293711038988,0.0003290247117803736,0.00032904069340257755,0.00032903812119341867,0.021145713871601763,0.00032900833878930807
S24_2013_11560192,0.00042563121918621615,0.6047824272031468,0.00042561437762695336,0.0004256266186042018,0.3918125870437656,0.00042563171982509893,0.0004255948295052543,0.0004256339777875626,0.00042564309572553196,0.000425609914826784
S24_2013_11820814,0.00034139610150354493,0.0003413845011717108,0.0003413763784370635,0.0003413982186130218,0.16053532283895125,0.5169881767759326,0.2277213480136446,0.0003413772689416637,0.00034137969695686245,0.09270684020584785
S24_2013_11207335,0.0002037187606414787,0.039330765629912494,0.02992739652664939,0.00020372103590328024,0.46748692120221363,0.46203260801018997,0.00020369856739515095,0.00020372114450954625,0.0002037139574281325,0.00020373516515689947
S24_2013_11637457,0.00032367807130464084,0.00032366392175165544,0.00032367113002963505,0.00032370393476837534,0.00032369662428801375,0.00032370613038985846,0.0003236510147894111,0.4711664460049304,0.00032368133907009484,0.5262441018286779
S24_2013_11455517,0.0004256616530539708,0.00042560581602978716,0.0004256011583923045,0.00042562039347471487,0.9024853629052682,0.00042560896792849577,0.0004255791592349298,0.09410969082744425,0.0004256329267357178,0.00042563619243773444
S24_2013_11605815,0.00025579852380647417,0.00025581159463013717,0.000255806910516066,0.0002558180418563148,0.9976976835170189,0.0002558207885725632,0.0002558058848545742,0.0002558074322131426,0.00025581535231072156,0.0002558319542210835
S24_2013_11250767,0.02741701799423659,0.00015201210532684133,0.27915158132804374,0.03468487824495717,0.27747111084178866,0.0001520062886043501,0.04666315599121778,0.00015203106696518444,0.3062976135193085,0.027858592619551082
S24_2013_11289296,0.25830848836171494,0.0002114554484753953,0.1429373452779857,0.2244428976141705,0.07657312825118273,0.00021147590616144615,0.00021144609328777365,0.15392733139267342,0.011012390854751683,0.13216404079959648
S24_2013_11528182,0.12830279571121767,0.00014996839926345696,0.676758037160703,0.10625511338867748,0.0001499693099864071,0.0001499581667153786,0.02346785164224052,0.009769665190187383,0.054846670252749495,0.0001499707782590391
S24_2013_10974992,0.04924855630817962,0.011880087973346193,0.041073863521804456,0.00018219868237081044,0.4719341990928451,0.3311621353268962,0.00018218636182444696,0.05615078481735401,0.038003784693600336,0.00018220322177883312
S24_2013_11277316,0.0003690788261472257,0.0003690758641557142,0.0003690626225215071,0.06291847463392192,0.00036909694324755853,0.00036907441103173,0.025567973612297092,0.00036907017721523645,0.0003690889011824807,0.9089300040082796
