,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1758052,0.00024038462002022533,0.22547838659421432,0.00024038462056492836,0.00024038461538527408,0.0002403846210775726,0.00024038461560870183,0.00024038461538527408,0.00024038462125759065,0.00024038461934570852,0.00024038461559399953,0.00024038461538527408,0.0002403846207604253,0.00024038461538527408,0.00024038462161080922,0.00024038461538527408,0.6207827514184375,0.00024038461538527408,0.00024038461538527408,0.0002403846155109995,0.14965232348830024
1760452,0.11212512912483982,0.028172135033710795,9.784735889663878e-05,9.784735812193609e-05,0.43302839519120134,9.784735822122543e-05,9.784735812193609e-05,0.29115141432609765,9.784736413032286e-05,9.784735817455374e-05,9.784735812193609e-05,9.784736127154014e-05,9.784735812193609e-05,9.784736154744082e-05,9.784735812193609e-05,9.784736068144275e-05,9.784735812193609e-05,9.784735812193609e-05,9.784735812193609e-05,0.1340552159362516
1760752,2.2603978852529384e-05,2.2603978791782427e-05,2.260397890166566e-05,2.2603978300232436e-05,0.846407835818232,2.2603978318381384e-05,2.2603978300232436e-05,2.2603978887273943e-05,0.028374685532091763,2.2603978347068012e-05,2.2603978300232436e-05,2.2603978795951415e-05,2.2603978300232436e-05,2.260397879468505e-05,2.2603978300232436e-05,0.11777891690486961,2.2603978300232436e-05,2.2603978300232436e-05,2.2603978300232436e-05,0.007076898088715327
1761250,0.01976645990310803,4.29553274133336e-05,4.295532725046904e-05,4.2955326460660315e-05,0.08819480850213418,4.2955326554958473e-05,4.2955326460660315e-05,0.016234844741728042,0.37139828534005115,4.295532872470356e-05,4.2955326460660315e-05,4.2955327470077095e-05,4.2955326460660315e-05,4.295532772444768e-05,4.2955326460660315e-05,0.5037612716086919,4.2955326460660315e-05,4.2955326460660315e-05,4.2955326480102824e-05,4.2955327444009344e-05
1761251,3.0432137111120434e-05,3.0432137083772704e-05,3.043213700332279e-05,3.04321363361336e-05,0.12718003709115483,3.043213635735848e-05,3.04321363361336e-05,3.0432137133169213e-05,0.268234229103503,3.0432136404962167e-05,3.04321363361336e-05,0.03533608392100822,3.04321363361336e-05,0.07531207865949832,3.04321363361336e-05,0.49348108917589706,3.04321363361336e-05,3.04321363361336e-05,3.043213641742361e-05,3.043213707454538e-05
1761252,0.07934152724938788,3.8138826895542733e-05,3.8138825723927e-05,3.813882532438596e-05,0.029575168792880982,3.8138825326946725e-05,3.813882532438596e-05,0.034795354877919994,0.10362950607173407,3.813882588676517e-05,3.813882532438596e-05,3.813882661776753e-05,3.813882532438596e-05,3.813882627311798e-05,3.813882532438596e-05,0.7520863606226698,3.813882532438596e-05,3.813882532438596e-05,3.813882532438596e-05,3.8138826088388246e-05
1761450,0.39642386053382855,1.1123470742090113e-05,1.1123470775141433e-05,1.1123470522838833e-05,0.545425778652258,1.1123470534113305e-05,1.1123470522838833e-05,0.02502943198733554,0.0046168706571035134,1.1123471127076789e-05,1.1123470522838833e-05,0.028337206109771255,1.1123470522838833e-05,1.1123470753095654e-05,1.1123470522838833e-05,1.112347078756752e-05,1.1123470522838833e-05,1.1123470522838833e-05,1.1123470546727822e-05,1.1123470777208593e-05
1766250,0.02156902713292467,9.276437956992732e-05,0.020852826100205068,9.27643784790563e-05,0.008642832023955877,0.003880079344635208,9.27643784790563e-05,0.6841331894604978,9.276437955480257e-05,9.27643786818047e-05,9.27643784790563e-05,9.276438077346562e-05,9.27643784790563e-05,9.276438163177708e-05,9.27643784790563e-05,9.276438101723074e-05,9.27643784790563e-05,9.27643784790563e-05,9.27643784790563e-05,0.25962334462871994
1768250,0.7359064126002248,0.00010330578721743371,0.00010330578639156542,0.00010330578512478932,0.028648144831797843,0.00010330578512934499,0.00010330578512478932,0.03019126022860633,0.007181727276243534,0.0001033057858098782,0.00010330578512478932,0.06037896449570705,0.00010330578512478932,0.00010330578701223647,0.00010330578512478932,0.13624720956716482,0.00010330578512478932,0.00010330578512478932,0.00010330578512478931,0.0001033057876968681
1768452,0.00046296297498019345,0.00046296297587442584,0.000462962972414718,0.0004629629629674729,0.045287021713001877,0.00046296296362520695,0.0004629629629674729,0.0004629629721673272,0.0004629629688647094,0.0004629629642136292,0.0004629629629674729,0.0004629629757179202,0.0004629629629674729,0.000462962973663335,0.0004629629629674729,0.8640938951650252,0.0004629629629674729,0.0004629629629674729,0.0004629629629674729,0.08274871267671184
1768850,9.505703597040524e-05,9.505703551689285e-05,9.505703529899441e-05,9.505703422074002e-05,9.505703609199581e-05,9.505703430111999e-05,9.505703422074002e-05,9.505703643240674e-05,9.50570362317137e-05,9.505703432876702e-05,9.505703422074002e-05,0.14177852426820906,9.505703422074002e-05,9.505703598942107e-05,9.505703422074002e-05,9.505703620694339e-05,9.505703422074002e-05,9.505703422074002e-05,9.505703422074002e-05,0.8565104491016564
1768851,8.833922420744973e-05,8.833922392662755e-05,8.833922379842342e-05,8.833922261496686e-05,8.833922426679828e-05,8.833922262033461e-05,8.833922261496686e-05,0.03225604290471133,8.833922394970529e-05,8.833922271281525e-05,8.833922261496686e-05,0.09717341226269191,8.833922261496686e-05,8.833922401001507e-05,8.833922261496686e-05,8.833922474978803e-05,8.833922261496686e-05,8.833922261496686e-05,8.833922261496686e-05,0.8690687780374351
1768852,5.9523810374171704e-05,5.952381063386801e-05,5.952381090059971e-05,5.9523809523930446e-05,5.952381048908973e-05,5.9523809541674025e-05,5.9523809523930446e-05,0.048380447418462855,5.9523810407687096e-05,5.952381709089973e-05,5.9523809523930446e-05,0.16113283414103938,5.9523809523930446e-05,5.952381078801676e-05,5.9523809523930446e-05,5.9523810538880235e-05,5.9523809523930446e-05,5.9523809523930446e-05,5.9523809523930446e-05,0.7894748136635414
1772950,0.08251903615631133,4.0322581288324595e-05,4.0322581310937454e-05,4.03225806453532e-05,0.02634384661822349,4.0322580931641094e-05,4.03225806453532e-05,0.514035902860457,4.0322581708479825e-05,4.032258074509764e-05,4.03225806453532e-05,0.278874044400017,4.03225806453532e-05,0.01600119497446414,4.03225806453532e-05,0.06257374975128663,4.03225806453532e-05,4.03225806453532e-05,4.03225806453532e-05,0.01912803168809317
1772951,0.21538365798206768,2.3353573420923068e-05,2.3353573466409425e-05,2.3353573096803227e-05,0.13139697987057522,2.3353573109100116e-05,2.3353573096803227e-05,0.31530381695723536,0.08841024886550236,2.3353573246263437e-05,2.3353573096803227e-05,0.2436846985992954,2.3353573096803227e-05,0.003964975602977848,2.3353573096803227e-05,0.0015520256707194648,2.3353573096803227e-05,2.3353573096803227e-05,2.3353573097910523e-05,2.3353573608031162e-05
1774752,0.09509349014701755,2.8785262338032987e-05,2.878526319100043e-05,2.8785261945989435e-05,2.87852625549755e-05,2.878526276351117e-05,2.8785261945989435e-05,0.1318628202705846,2.8785262821762424e-05,2.878526219181735e-05,2.8785261945989435e-05,0.016804625678865696,2.8785261945989435e-05,2.8785262578368137e-05,2.8785261945989435e-05,0.0032479186236956457,2.8785261945989435e-05,2.8785261945989435e-05,2.8785261976465162e-05,0.7525593663457987
1775851,0.4219778378133764,4.970179011282369e-05,4.970178981345787e-05,4.970178926464927e-05,0.5011745897168849,4.9701789282709696e-05,4.970178926464927e-05,0.07600264204469612,4.97017904903165e-05,4.970178951609238e-05,4.970178926464927e-05,4.970179048171743e-05,4.970178926464927e-05,4.970179025832622e-05,4.970178926464927e-05,4.9701790489902815e-05,4.970178926464927e-05,4.970178926464927e-05,4.970178926464927e-05,4.970179048027482e-05
1778050,0.015403821825488826,9.881423114239664e-05,9.881423114773618e-05,9.88142292497226e-05,0.2573734021871933,9.881422942417393e-05,9.88142292497226e-05,9.881423113129464e-05,0.13008607767353317,9.881422940471794e-05,9.88142292497226e-05,0.033822707303880935,9.88142292497226e-05,0.05429546210954465,9.88142292497226e-05,0.5076351296822823,9.88142292497226e-05,9.88142292497226e-05,9.88142292680578e-05,9.8814231810283e-05
1778051,0.029150740800816078,8.912656137240388e-05,8.912656093893378e-05,8.912655971512658e-05,0.33821478131423527,8.912655983406527e-05,8.912655971512658e-05,0.15901503711509854,0.0620208362001041,8.912656105027688e-05,8.912655971512658e-05,8.912656198685672e-05,8.912655971512658e-05,8.912656182101662e-05,8.912655971512658e-05,0.02037658060824251,8.912655971512658e-05,8.912655971512658e-05,8.912655971512658e-05,0.389974252116779
1778052,0.06128144348731463,3.518648899455764e-05,0.002863455312794902,3.51864883886622e-05,0.4084254083592098,3.518648845041254e-05,3.51864883886622e-05,0.1852622954089428,0.11510596963703565,3.518648865249173e-05,3.51864883886622e-05,0.10925996296556213,3.51864883886622e-05,3.518648905935657e-05,3.51864883886622e-05,0.07004406833918275,3.51864883886622e-05,3.51864883886622e-05,3.51864883886622e-05,0.04733515862769135
1778750,1.046025128615477e-05,1.0460251318440305e-05,1.0460251173319558e-05,1.0460251046050737e-05,0.2767336822710362,1.0460251047460974e-05,1.0460251046050737e-05,0.5471600113708409,1.0460251273745592e-05,1.0460251059691824e-05,1.0460251046050737e-05,0.02938177234574752,1.0460251046050737e-05,0.03855597607544406,1.0460251046050737e-05,1.0460251299142994e-05,1.0460251046050737e-05,1.0460251046050737e-05,1.0460251046706533e-05,0.10801165417010429
1779352,1.715854538514506e-05,1.715854521807385e-05,1.715854520277671e-05,1.7158544955417242e-05,0.0017889502233838998,1.715854495614899e-05,1.7158544955417242e-05,0.35860718643169254,1.715854531261234e-05,1.7158544996441328e-05,1.7158544955417242e-05,0.6393121680781674,1.7158544955417242e-05,1.7158545315746864e-05,1.7158544955417242e-05,1.7158545364545848e-05,1.7158544955417242e-05,1.7158544955417242e-05,1.7158544955417242e-05,1.715854536129799e-05
1783350,0.4481784878710047,1.1544678142235134e-05,1.1544678168516783e-05,1.1544677903530563e-05,0.29317358955427975,1.1544677912204682e-05,1.1544677903530563e-05,1.1544678172140063e-05,1.154467815086893e-05,1.154467794265867e-05,1.1544677903530563e-05,0.01106193079784266,1.1544677903530563e-05,1.1544678250443805e-05,1.1544677903530563e-05,1.154467818830778e-05,1.1544677903530563e-05,1.1544677903530563e-05,1.1544677909005134e-05,0.24740127692871164
1796351,3.8850039564330445e-05,0.08577267151214704,3.8850039185861745e-05,3.8850038850155774e-05,3.885003975626132e-05,3.885003885067959e-05,3.8850038850155774e-05,0.060288366712985125,3.88500397477573e-05,3.885003890815264e-05,3.8850038850155774e-05,0.024084045686820935,3.8850038850155774e-05,0.29704478858153993,3.8850038850155774e-05,3.8850039835659954e-05,3.8850038850155774e-05,3.8850038850155774e-05,3.885003885283124e-05,0.5322273769198542
3779550,0.14038764969331025,0.00011337868759192572,0.0001133786861994639,0.00011337868480796176,0.20468988726992746,0.00011337868481769953,0.00011337868480796176,0.00011337868777199415,0.0589871717098427,0.00011337868511669012,0.00011337868480796176,0.07482677963845707,0.00011337868480796176,0.013765776587472845,0.00011337868480796176,0.5057554335031295,0.00011337868480796176,0.00011337868480796176,0.00011337868483401045,0.00011337868787265933
3780252,0.7677910740720104,7.961783641494903e-05,7.961783541015659e-05,7.96178343950747e-05,7.961783620785026e-05,7.961783443336298e-05,7.96178343950747e-05,0.06814897776256129,7.961783634703551e-05,7.961783508590695e-05,7.96178343950747e-05,7.961783634605629e-05,7.96178343950747e-05,0.03449616669948034,7.96178343950747e-05,0.12828989610411012,7.96178343950747e-05,7.96178343950747e-05,7.96178343950747e-05,7.961783643219544e-05
3780951,3.607503698201865e-05,3.607503670658532e-05,3.6075036442078375e-05,3.607503607524537e-05,0.1979249192484873,3.607503608303165e-05,3.607503607524537e-05,3.6075036976127654e-05,0.32677367365054355,3.607503613247683e-05,3.607503607524537e-05,3.607503694288813e-05,3.607503607524537e-05,3.6075036952272794e-05,3.607503607524537e-05,0.4470713200667833,3.607503607524537e-05,3.607503607524537e-05,3.6075036084320735e-05,0.02765288645235745
3784051,0.00011086474768395162,0.044623417671053,0.00011086474936659151,0.000110864745012143,0.008736156440993462,0.00011086474503966137,0.000110864745012143,0.1644829542998348,0.00011086474710969285,0.00011086474509845245,0.000110864745012143,0.00011086474806888105,0.000110864745012143,0.00011086474774052404,0.000110864745012143,0.6599745413145643,0.000110864745012143,0.000110864745012143,0.000110864745012143,0.1205199590833493
3786251,5.586592291633002e-05,5.5865922934489374e-05,5.586592252903809e-05,5.58659217878391e-05,5.5865922859181944e-05,5.586592183585447e-05,5.58659217878391e-05,5.586592307635044e-05,5.586592310130913e-05,5.5865921853246246e-05,5.58659217878391e-05,5.586592298600037e-05,5.58659217878391e-05,5.586592320379952e-05,5.58659217878391e-05,0.34687427321709785,5.58659217878391e-05,5.58659217878391e-05,5.58659217878391e-05,0.6521201401813038
3786252,9.82318293438051e-05,0.027503728099446602,0.001733317973826755,9.823182711225332e-05,9.823182928576013e-05,0.003859541148313282,9.823182711225332e-05,9.823182958341523e-05,9.823182871654389e-05,9.823182719468437e-05,9.823182711225332e-05,0.04172042526978259,9.823182711225332e-05,9.823182920933118e-05,9.823182711225332e-05,0.521076605053127,9.823182711225332e-05,9.823182711225332e-05,9.823182711225332e-05,0.402731136865272
3789850,0.5165855617601479,0.0004273504421436709,0.00042735043479155135,0.0004273504273514242,0.00042735043488805374,0.00042735042735142417,0.0004273504273514242,0.3200490923138048,0.0004273504339079006,0.008508414134353366,0.0004273504273514242,0.14801932489413078,0.0004273504273514242,0.00042735043329640234,0.0004273504273514242,0.0004273504356650408,0.0004273504273514242,0.0004273504273514242,0.0004273504273514242,0.0004273504367078743
3789851,0.49205444960804634,4.840271126978085e-05,4.840271217726022e-05,4.840271055214134e-05,0.01832568094221786,4.8402710562850504e-05,4.840271055214134e-05,0.04978786840382296,4.8402711439362956e-05,4.840271387001451e-05,4.840271055214134e-05,0.09497097840576495,4.840271055214134e-05,4.8402711446590085e-05,4.840271055214134e-05,4.840271161821677e-05,4.840271055214134e-05,4.840271055214134e-05,4.840271055214134e-05,0.34413498197334674
3789852,0.6865540947265234,0.00014005602448424674,0.013305286017089574,0.00014005602240950703,0.00014005602550861622,0.00014005602242854402,0.00014005602240950703,0.06883433506964186,0.00014005602458266357,0.0001400560229252898,0.00014005602240950703,0.09552288492215125,0.00014005602240950703,0.0001400560249445646,0.00014005602240950703,0.00014005602531618342,0.00014005602240950703,0.00014005602240950703,0.00014005602240950703,0.13368255891512754
3789952,0.00010162601893033071,0.09677691648144422,0.00010162604052464651,0.00010162601626086703,0.03645259361394519,0.00010162601632480509,0.00010162601626086703,0.0001016260186266113,0.00010162601853276268,0.00010162601660336966,0.00010162601626086703,0.0001016260186407972,0.00010162601626086703,0.00010162601848522739,0.00010162601626086703,0.44123194294580437,0.00010162601626086703,0.00010162601626086703,0.00010162601632545219,0.4239125306619861
3791350,0.44148860873673806,0.001699512491837618,5.370569351363286e-05,5.370569280373124e-05,0.10392829698854801,5.37056928140669e-05,5.370569280373124e-05,0.38510396570324923,5.370569418875733e-05,5.37056928518716e-05,5.370569280373124e-05,5.370569420888659e-05,5.370569280373124e-05,5.370569398119497e-05,5.370569280373124e-05,0.04210324904052583,5.370569280373124e-05,5.370569280373124e-05,5.370569280373124e-05,0.02492448733511326
3791750,0.3630761727299284,0.0002840909175122847,0.00028409091185504056,0.00028409090909158107,0.08366729275878892,0.00028409090942511,0.00028409090909158107,0.0002840909160528362,0.0002840909164374791,0.00028409090930825524,0.00028409090909158107,0.00028409091461875684,0.00028409090909158107,0.0002840909143993376,0.00028409090909158107,0.1877400466547346,0.00028409090909158107,0.00028409090909158107,0.00028409090909158107,0.36097103327420627
3792351,0.700086934657164,0.0006666666920340361,0.0006666666717231679,0.0006666666666712189,0.1612266563570777,0.0006666666666712188,0.0006666666666712189,0.0006666666804931088,0.0006666666759157224,0.0006666666668617261,0.0006666666666712189,0.0006666666764576076,0.0006666666666712189,0.0006666666778352178,0.0006666666666712189,0.12735307556272515,0.0006666666666712189,0.0006666666666712189,0.0006666666666712189,0.000666666681671699
3792650,0.1776144698216005,3.508772000636768e-05,3.50877197889113e-05,3.508771929833956e-05,0.023461994996200334,3.508772035278153e-05,3.508771929833956e-05,0.06381471827414037,3.508771991322194e-05,3.5087719349226885e-05,3.508771929833956e-05,0.041395499952107236,3.508771929833956e-05,3.508772028129225e-05,3.508771929833956e-05,0.09529415152380151,3.508771929833956e-05,3.508771929833956e-05,3.508771930254481e-05,0.5979279373580674
