,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
S24_2013_4069509,0.00019157090439679412,0.0001915708997747472,0.00019157088962852613,0.00019157091226879136,0.00019157091619703267,0.0001915709098360947,0.00019157090433413705,0.00019157090111837996,0.00019157089859694984,0.0001915709089634185,0.00019157090470422816,0.053694128451050496,0.9432407370944303,0.00019157089725563094,0.00019157089493167828,0.0001915709025526525,0.000191570909958858,0.00019157090000151769
S24_2013_11360755,0.08216062349586793,0.00015964241732524293,0.12576452724046502,0.0001596424175848136,0.0001596424250796056,0.00015964242384525296,0.028383370084831515,0.044555923696941314,0.0001596424119539574,0.0001596424166892858,0.23587545962951562,0.00015964241452949223,0.00015964242076684564,0.0001596424201955877,0.0001596424097074225,0.0001596424192123899,0.00015964241937060165,0.48134438683611813
S24_2013_11286801,0.0001902587825078162,0.00019025878391834368,0.00019025876991605052,0.00019025878199354065,0.0968546906610049,0.00019025877495853051,0.0001902587743481813,0.0001902587860345962,0.6065426995493846,0.00019025877106372262,0.00019025877248047662,0.00019025878657390435,0.00019025878074892683,0.00019025877691517977,0.0001902587730726538,0.00019025878100032383,0.29374872810738434,0.00019025878669383446
S24_2013_11290007,0.05874786570687115,9.432183931478947e-05,9.432183326961456e-05,9.43218434133961e-05,9.432183697654251e-05,9.432183818162343e-05,0.5734806577196464,0.020404817132669676,9.432183950170316e-05,0.032445523607435814,9.432184586876687e-05,9.432184154725958e-05,0.02673033129272414,9.43218387042133e-05,9.432183104384434e-05,0.26477930260779375,0.022373961705247216,9.432183979025773e-05
S24_2013_11656335,8.917425563049148e-05,8.917425560524168e-05,8.917425008094298e-05,8.917425515092167e-05,0.5607794074398303,8.917425678810327e-05,8.917425574316819e-05,8.917426008661896e-05,8.917425392099713e-05,8.917426045442491e-05,8.917425418352324e-05,0.3368168562309979,8.917425626363711e-05,8.91742547955091e-05,0.10106612248812456,8.917425586250546e-05,8.917425952113792e-05,8.91742569600694e-05
S24_2013_11402957,8.586640153168317e-05,8.586640330567284e-05,8.586639798967081e-05,8.586640008158762e-05,0.1666083765999719,8.586639945372763e-05,0.16435190202836428,0.6376923401024677,8.58664017848204e-05,8.586640019641102e-05,0.03014525166315892,8.586639851433226e-05,8.586640008594478e-05,8.586639831531799e-05,8.586639623891593e-05,8.586640109600318e-05,8.586640229248861e-05,8.586640515058209e-05
S24_2013_11326255,0.00018768772180989237,0.0001876877125335656,0.00018768770208169283,0.00018768770921284085,0.8514379432728177,0.00018768772034632327,0.0001876877119858565,0.039302037306529126,0.00018768770182340505,0.07557639193679618,0.0001876877109657794,0.00018768771206678127,0.00018768772499873818,0.00018768770430475842,0.00018768769453403266,0.03105599951901302,0.00018768771900339062,0.00018768771917682448
S24_2013_11015127,0.07363538751362939,0.0002436647459612499,0.0002436647259916539,0.00024366474846315153,0.00024366474467908767,0.00024366474869414926,0.0002436647500074433,0.00024366474513342912,0.0002436647474719442,0.00024366474509266337,0.00024366474072331796,0.2102136733235901,0.0002436647639925114,0.0002436647526501418,0.00024366472896218246,0.04928241437573897,0.6634572183550891,0.000243664744129602
S24_2013_11575808,0.10314612473317313,0.000152207016266764,0.00015220708240657756,0.0001522070197655338,0.00015220702224725147,0.00015220702875216315,0.00015220702259914704,0.0001522070181996754,0.0001522070353858393,0.00015220702011717164,0.013891841992149942,0.02108387169577549,0.07352162696166736,0.00015220701765258213,0.0001522070256651477,0.00015220701922174636,0.7863778432685163,0.0001522070204382147
S24_2013_11737324,0.00016583750573561127,0.26925642111723724,0.00016583748662185686,0.00016583749526391316,0.00016583749972792175,0.0001658374974237723,0.0001658374958777412,0.0001658374981738661,0.0001658374955175092,0.00016583749383340392,0.0001658374927266079,0.00016583750821332952,0.6313843910883455,0.00016583749411705256,0.00016583749068163942,0.00016583749676337824,0.09687162534918581,0.0001658374945539128
S24_2013_11297631,0.0001288992226057735,0.13733378614587766,0.00012889920747357407,0.053911700171922455,0.00012889921583130641,0.00012889921333938606,0.00012889921870096904,0.0001288992155533754,0.00012889921380053736,0.000128899220320287,0.0001288992205899191,0.0047063306151811654,0.00012889922134478416,0.00012889921378804461,0.010494495870509374,0.057069140944865406,0.7349377556509004,0.00012889921739569585
S24_2013_11884807,0.5943859758144386,8.443094706268993e-05,8.44309427345128e-05,8.443094767814305e-05,8.443094916629185e-05,0.049645925624849756,8.443094754245706e-05,0.22243267694420538,0.0374243561393368,8.44309484410998e-05,8.443094664490804e-05,0.01731334719596435,0.05380295211741321,8.443094861961093e-05,8.443094851246012e-05,0.02406602574084452,8.443094813510945e-05,8.443094840994849e-05
S24_2013_11295877,0.09028590099932914,0.00016989468888677686,0.00016989468037013154,0.00016989468632588943,0.5810692503846454,0.00016989468551044715,0.0001698946983200753,0.00016989469040788686,0.00016989469313896414,0.00016989469594915526,0.00016989468688248218,0.04482825633715085,0.00016989469047269047,0.00016989468115147165,0.28143806662064774,0.00016989468743272936,0.0001698946960519156,0.00016989469732629366
