,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
S24_2017_15104787,5.952380953379501e-05,0.20746837084358405,0.14050306731436765,0.005592121162111966,5.9523809532285206e-05,0.14827594051545862,5.952380953401282e-05,0.09387248005914337,5.952380953474946e-05,5.9523809533759627e-05,5.952380953485848e-05,0.011023846644453049,0.1675643833409474,0.03361993335471489,5.9523809537014855e-05,5.9523809534180006e-05,5.952380953570483e-05,5.9523809532813653e-05,5.952380953177917e-05,0.19112747581267045,5.9523809535814034e-05,5.952380953387166e-05,5.9523809531705436e-05,5.9523809532452594e-05,5.9523809539767353e-05
S24_2017_14648641,5.917159764802621e-05,0.01245566656120784,5.9171597644087566e-05,5.917159764181402e-05,5.9171597642795915e-05,0.038282944023257694,5.917159764387368e-05,0.031352257632721724,5.917159764491327e-05,0.07576275611559032,5.91715976470025e-05,5.917159764406396e-05,5.917159764720833e-05,5.917159764163743e-05,5.917159764638972e-05,0.03831506005545943,5.9171597644345694e-05,0.7491088085835883,5.917159764072437e-05,0.04229857546425984,5.917159764146652e-05,5.917159764405604e-05,0.011418014403960015,5.9171597643639506e-05,5.9171597648740874e-05
S24_2017_15048488,0.0001384083045280274,0.00013840830452630396,0.00013840830452147834,0.00013840830451965534,0.00013840830452137832,0.2851886609705921,0.0001384083045206869,0.00013840830452223815,0.00013840830452546379,0.00013840830452089295,0.00013840830452775555,0.0001384083045164196,0.00013840830452070346,0.2337581853646971,0.00013840830452583285,0.0001384083045228353,0.0001384083045302168,0.00013840830451924713,0.000138408304525748,0.16724177567376608,0.00013840830451332663,0.0001384083045242422,0.00013840830451778004,0.29069360079314394,0.020349611107350504
S24_2017_14709228,0.00010582010583686432,0.09195424626356793,0.3409159440299073,0.05559954973068912,0.00010582010583445802,0.04614207630813947,0.00010582010584981749,0.0001058201058392568,0.00010582010584124504,0.00010582010583813452,0.00010582010583620085,0.00010582010583301225,0.00010582010583370996,0.3888398832905193,0.00010582010583876957,0.00010582010584049564,0.00010582010583642141,0.00010582010583678482,0.07453771836626302,0.00010582010583255942,0.00010582010582830143,0.00010582010583662654,0.00010582010584297055,0.00010582010583937466,0.00010582010583878495
S24_2017_15063614,6.349206350057179e-05,6.349206350240934e-05,0.5451191165149504,0.4113488313988947,6.349206349961417e-05,0.04213522668912923,6.349206350235583e-05,6.349206350196902e-05,6.349206350313783e-05,6.349206350352631e-05,6.349206349939222e-05,6.349206349922249e-05,6.349206350141738e-05,6.349206350165467e-05,6.349206350281205e-05,6.349206350151302e-05,6.349206350040262e-05,6.349206350269642e-05,6.349206349696182e-05,6.349206349927414e-05,6.349206349869356e-05,6.349206350213601e-05,6.349206350234875e-05,6.349206350084704e-05,6.34920635025059e-05
S24_2017_14777792,5.9612518638955375e-05,0.433030380587191,5.961251864122972e-05,5.961251864129559e-05,5.961251863750948e-05,5.96125186424838e-05,5.961251863953964e-05,0.4614877818054929,5.961251864156805e-05,0.026402437417235823,5.96125186382641e-05,5.961251863753886e-05,0.0307600675497573,5.961251864253502e-05,5.961251863827937e-05,5.96125186393419e-05,5.961251864157013e-05,5.961251863945025e-05,5.961251864132997e-05,0.03881595086230376,5.9612518632751685e-05,5.9612518638762794e-05,5.961251863631523e-05,5.961251863945934e-05,0.008370743923871098
S24_2017_14941513,6.589785833130193e-05,6.589785833363748e-05,6.589785833301859e-05,6.58978583336773e-05,0.004958113329785638,0.04006399952567775,6.589785833184373e-05,6.589785832920884e-05,6.589785833378096e-05,6.589785833004992e-05,0.04969369375186004,0.06450622151647104,0.07596788280711544,6.589785833532547e-05,0.0412752845192289,6.589785833021368e-05,6.589785832933555e-05,0.21727356844974133,6.589785832732124e-05,6.589785832961917e-05,6.589785833349949e-05,6.589785834522706e-05,6.589785832706282e-05,0.01823943485878957,0.4869674355080163
S24_2017_15045045,6.872852234900019e-05,6.87285223476611e-05,6.872852234787072e-05,6.872852234706469e-05,6.872852234845747e-05,0.9292522080653567,0.004551496346714488,6.87285223512137e-05,6.872852234823666e-05,6.872852234807301e-05,6.872852234380784e-05,0.060619571940728326,6.872852235250796e-05,6.872852234688955e-05,6.872852234702048e-05,6.872852234576897e-05,6.872852234575341e-05,6.872852235260365e-05,6.872852234625258e-05,6.872852234908367e-05,0.004133424677894518,6.872852234912811e-05,6.872852234519606e-05,6.872852234602308e-05,6.872852234849617e-05
S24_2017_14879757,5.59440559573645e-05,0.0023753476041216155,0.1820311015275328,0.01215492850318188,0.01528560015291645,5.594405595441262e-05,5.594405595203099e-05,5.5944055953754005e-05,5.59440559525803e-05,0.04419473476292809,0.0519296733502845,0.04008558539128485,5.594405595432635e-05,5.5944055956406885e-05,0.13475045175567213,0.02294547833485448,5.5944055953073614e-05,0.28357292208757323,0.006527686230525575,5.594405595326532e-05,5.5944055948564736e-05,5.594405595361929e-05,5.594405595146312e-05,5.59440559559992e-05,0.20341921757172743
S24_2017_14955114,8.492569003690362e-05,8.49256900383771e-05,8.492569003959062e-05,8.492569003717692e-05,0.0610538165905529,0.17181558030892735,0.23967407048868977,8.492569003889656e-05,0.29223239134431583,8.492569003941836e-05,8.492569003414544e-05,8.49256900363884e-05,8.492569003834743e-05,8.492569003673429e-05,8.492569003613194e-05,8.492569004242132e-05,8.492569003816948e-05,8.492569003476197e-05,8.492569002777501e-05,8.492569003547587e-05,0.2335256274667771,8.492569003906493e-05,8.492569003559249e-05,8.492569003826723e-05,8.492569003342647e-05
S24_2017_15102976,9.50118764939234e-05,9.50118764966526e-05,0.003211854365752538,9.501187649392275e-05,9.501187649371932e-05,0.012245002487518418,9.501187649946538e-05,9.501187649965386e-05,9.501187650738064e-05,9.50118764993472e-05,9.50118764927131e-05,9.501187649874018e-05,9.501187649234827e-05,9.501187649272184e-05,9.501187651569175e-05,9.501187650863313e-05,9.501187649406403e-05,0.8065155831766841,9.501187648923484e-05,9.501187649607495e-05,9.501187648913155e-05,9.501187649340695e-05,9.501187649182156e-05,9.501187649353995e-05,0.1760323105636127
S24_2017_14678959,7.782101168925952e-05,0.021243866681845008,7.782101168655487e-05,7.782101168718075e-05,7.782101168494884e-05,7.782101168766439e-05,7.782101168588177e-05,7.782101168393649e-05,7.78210116858101e-05,7.782101168525433e-05,7.782101168673269e-05,7.782101168531774e-05,7.782101168665998e-05,7.782101169054247e-05,7.782101168360973e-05,7.782101168791329e-05,7.782101168539698e-05,0.06839716927807431,7.782101168061706e-05,0.7219979084158923,7.782101168144715e-05,7.782101168448903e-05,7.782101168898669e-05,7.782101168298639e-05,0.18672681437878705
S24_2017_14759358,0.00011834319528449675,0.00011834319527981629,0.00011834319528196446,0.00011834319528395534,0.00011834319528683839,0.4882748482352351,0.00011834319528520157,0.00011834319528217662,0.1722151336162354,0.00011834319529186275,0.00011834319528043803,0.00011834319528141294,0.19060163170919756,0.00011834319527954559,0.00011834319528512987,0.00011834319528313043,0.08560867459377179,0.00011834319528782197,0.00011834319527639994,0.00011834319527704422,0.00011834319527104125,0.0609328479399107,0.00011834319528559218,0.00011834319528302836,0.00011834319528261998
S24_2017_14710111,0.20847118505076154,0.00015444015446765017,0.30531050419681643,0.00015444015446153288,0.00015444015446151483,0.00015444015447530648,0.00015444015446994854,0.0001544401544734759,0.00015444015447442893,0.00015444015446781519,0.07483144689720615,0.00015444015446318534,0.00015444015446412155,0.00015444015447182204,0.2711692394122093,0.1371288213536834,0.00015444015447049794,0.00015444015446121744,0.00015444015445214437,0.00015444015447121614,0.00015444015444826697,0.00015444015447660947,0.00015444015446010605,0.00015444015446952885,0.00015444015446275494
S24_2017_14837237,0.00012500000001910034,0.00012500000002584895,0.0001250000000207826,0.00012500000001890228,0.0001250000000281584,0.00012500000001410837,0.00012500000003461825,0.00012500000001487412,0.00012500000001855076,0.00012500000001424468,0.42175915075617076,0.00012500000001847275,0.01176873537431641,0.4556822081816106,0.00012500000002401316,0.0001250000000177798,0.0001250000000134365,0.00012500000001375552,0.00012500000001048348,0.00012500000001951534,0.10816490568751488,0.0001250000000124461,0.0001250000000114282,0.00012500000002053414,0.0001250000000163377
S24_2017_14666615,8.733624455499125e-05,8.733624456025146e-05,0.7723047785586239,8.733624455916753e-05,8.733624455480495e-05,0.01726184187133387,8.73362445556827e-05,8.733624455407486e-05,8.733624455489819e-05,8.733624455632275e-05,8.733624455384684e-05,8.733624455445953e-05,8.733624455367682e-05,0.12773985432396648,0.08085946411041561,8.733624455881259e-05,8.733624455240276e-05,8.733624455675102e-05,8.733624455037377e-05,8.733624455453077e-05,8.73362445463448e-05,8.733624455727831e-05,8.733624455967949e-05,8.733624455506605e-05,8.733624455687804e-05
S24_2017_14679441,5.714285715236167e-05,0.0707478546312456,0.1644961103055592,5.7142857149237495e-05,5.714285715204874e-05,0.06738612294956071,5.714285715311949e-05,5.714285715690707e-05,0.23979263547722163,5.7142857153257724e-05,5.7142857151807034e-05,0.008433789469585886,5.7142857153201975e-05,0.3353452936345788,0.11276962210351149,5.7142857155034386e-05,5.714285715286042e-05,5.714285715146994e-05,5.714285714833782e-05,5.7142857151392544e-05,5.7142857151145996e-05,5.714285715124864e-05,5.7142857150210275e-05,5.714285715228746e-05,5.7142857150715615e-05
S24_2017_14973433,0.07733377446064171,0.00014336917566388043,0.019484379978209447,0.00014336917565035338,0.0001433691756672356,0.0001433691756562723,0.0001433691756559229,0.00014336917565868886,0.0001433691756638177,0.10733830367036805,0.06682672605105869,0.00014336917565783294,0.18500103113547697,0.00014336917564623032,0.00014336917565158027,0.0001433691756545887,0.00014336917566003588,0.29312452564258157,0.00014336917564042464,0.00014336917565508113,0.00014336917565101328,0.24831061389984418,0.0001433691756867318,0.0001433691756575483,0.00014336917564221186
S24_2017_14967087,0.07441627006523151,0.11584499856041779,0.00010471204190003749,0.00010471204190110673,0.00010471204189962985,0.09989419305665954,0.038727766867169694,0.00010471204190365979,0.6432099347348452,0.00010471204190181085,0.00010471204190749783,0.00010471204190648918,0.00010471204190355824,0.00010471204191397837,0.00010471204190277164,0.025917307919518153,0.00010471204189878992,0.00010471204191363344,0.00010471204189302363,0.00010471204190752217,0.00010471204189684572,0.00010471204189945234,0.00010471204190152668,0.00010471204189946577,0.00010471204190728099
S24_2017_15013792,8.83002207670398e-05,8.830022076606747e-05,0.44264559601640346,8.830022076244743e-05,0.04417710500634338,0.04899285150767518,8.830022076602317e-05,8.830022076558998e-05,8.830022076805139e-05,8.830022076465148e-05,8.83002207644662e-05,8.830022076702182e-05,8.830022076500821e-05,0.07723076497021689,0.11180713329101494,0.18002305224592346,8.830022076334107e-05,8.830022076434988e-05,8.830022077423681e-05,8.830022076785238e-05,0.09353409298862903,8.830022076458465e-05,8.830022077049485e-05,8.830022076997567e-05,8.830022076241859e-05
S24_2017_14732540,0.10679107408853633,0.00012618296532330005,0.42125214663569754,0.0001261829653213697,0.00012618296532620232,0.00012618296531692193,0.00012618296531645358,0.00012618296532323012,0.0001261829653254044,0.16944516981498345,0.0001261829653192365,0.00012618296532297045,0.000126182965321105,0.00012618296533183708,0.16715963735971898,0.0001261829653248963,0.00012618296532332997,0.00012618296532297907,0.00012618296534776268,0.00012618296531839284,0.00012618296531082375,0.08997160898830973,0.04298288677161639,0.0001261829653221682,0.00012618296531920388
S24_2017_14676170,9.708737865710619e-05,0.014941626968058608,0.08006288787226892,9.708737864978679e-05,9.70873786535311e-05,0.3522798979616856,9.708737866116422e-05,0.07603585035101808,9.708768909233227e-05,0.2681639207308648,9.708737865362401e-05,9.708737865751832e-05,9.708737866051645e-05,9.708737866115309e-05,0.190359305209605,9.708737865674351e-05,9.708737865846289e-05,0.016408937780229362,9.708737866193292e-05,9.708737865092626e-05,9.708737864684207e-05,9.70873786611108e-05,9.708737865672429e-05,9.708737865936733e-05,9.708737867078115e-05
S24_2017_14845743,0.0001520912547911144,0.30535238134083315,0.0001520912547826951,0.1677229689409838,0.00015209125478134753,0.00015209125478665944,0.00015209125477111198,0.00015209125477776836,0.00015209125477663377,0.00015209125477681692,0.00015209125477624383,0.36675657337767464,0.00015209125478435687,0.00015209125478327535,0.00015209125477231176,0.00015209125477771298,0.00015209125477085643,0.00015209125478161373,0.0001520912547751739,0.00015209125478308632,0.08978803851232116,0.00015209125477156155,0.00015209125477212964,0.00015209125477034044,0.0673382127326245
S24_2017_14841327,9.280742460881574e-05,0.3590707852112673,9.280742460890124e-05,9.280742461833594e-05,9.280742460839722e-05,9.28074246074411e-05,9.280742460781787e-05,9.280742460857876e-05,9.280742461037676e-05,9.280742461339054e-05,9.280742460564719e-05,9.280742460694258e-05,9.28074246059165e-05,0.6123091758686681,9.280742461604291e-05,9.280742461176401e-05,9.280742460571538e-05,0.026578275578664344,9.280742460576875e-05,9.280742460524919e-05,9.280742460052624e-05,9.280742461146567e-05,9.28074246148335e-05,9.280742460809663e-05,9.280742461034207e-05
S24_2017_14692493,9.029345374493052e-05,0.11310504675034133,9.029345374529067e-05,9.029345374298119e-05,9.029345373679903e-05,0.1591325461314846,9.029345373935885e-05,9.029345374411243e-05,9.02934537456455e-05,9.029345374182662e-05,9.029345373930775e-05,0.22044341966537848,9.029345373985213e-05,9.029345374446507e-05,9.029345374212255e-05,9.029345374078633e-05,9.029345373820526e-05,0.5054228249242135,9.029345374214725e-05,9.029345374198933e-05,9.029345373966753e-05,9.029345374639108e-05,9.029345373605311e-05,9.029345374499236e-05,9.029345374508739e-05
S24_2017_14887113,7.434944239508838e-05,0.25558786896542,7.434944239333718e-05,7.434944239357149e-05,7.434944239709063e-05,7.43494423950662e-05,7.434944239026532e-05,7.434944239074432e-05,7.434944239154339e-05,7.434944239428547e-05,0.01938037986749469,7.434944239045737e-05,7.434944239434638e-05,7.434944239561185e-05,0.1635001505131206,7.434944239551471e-05,7.434944239007015e-05,0.06677569985132316,0.0059840308990592546,7.434944239324568e-05,7.434944238382792e-05,7.434944239271175e-05,7.434944239024977e-05,0.4873592304981204,7.434944239468098e-05
S24_2017_14745724,0.00014705882354480796,0.23596151294200862,0.00014705882356037963,0.0001470588235503966,0.0001470588235638187,0.10812224872038333,0.0001470588235615812,0.00014705882355343504,0.0001470588235560416,0.00014705882355734015,0.00014705882354825958,0.28500885910736135,0.0001470588235520487,0.30217542435497546,0.00014705882355441551,0.00014705882354977865,0.0001470588235594263,0.00014705882354927114,0.00014705882363329198,0.00014705882356506688,0.006708526867465534,0.00014705882355558816,0.01958604206234285,0.03979032712139821,0.00014705882354965763
S24_2017_15035593,5.555555557379428e-05,0.2776037077796451,5.555555556774947e-05,5.555555556327392e-05,5.5555555565445034e-05,0.11941075660442084,5.555555556393979e-05,5.555555556453143e-05,5.555555556645815e-05,5.55555555645587e-05,5.5555555565225564e-05,0.10606779148512005,5.5555555567330455e-05,5.555555556843352e-05,5.555555556833508e-05,5.555555556436201e-05,5.55555555643776e-05,5.5555555564515635e-05,5.555555556087522e-05,5.555555556182138e-05,0.4957510774639372,5.555555556941561e-05,5.555555556135777e-05,5.55555555627199e-05,5.555555556829374e-05
S24_2017_14665668,8.733624455732713e-05,0.03652511034987766,0.1568923635092293,8.733624455120347e-05,8.733624455807883e-05,0.05838926223821829,8.733624456043354e-05,0.054250355934498395,8.733624456014462e-05,8.733624455824965e-05,8.733624455727912e-05,0.03287631938256943,8.73362445549659e-05,0.15210738027587062,0.5073871559077132,8.733624455856697e-05,8.733624455787276e-05,8.733624455660726e-05,8.733624454832868e-05,8.733624455328996e-05,8.7336244546599e-05,8.733624455991624e-05,8.733624455804239e-05,8.73362445591544e-05,8.733624456712028e-05
S24_2017_12417967,0.0001449275362449309,0.0001449275362461322,0.00014492753624576415,0.00014492753624584205,0.00014492753624852328,0.00014492753625027844,0.00014492753625349708,0.00014492753624654686,0.00014492753625207884,0.00014492753624608575,0.00014492753624501168,0.00014492753624377913,0.0001449275362452166,0.00014492753624666094,0.00014492753624412334,0.00014492753624638062,0.0001449275362457166,0.8454326515327836,0.0001449275362374825,0.0001449275362414662,0.00014492753625553611,0.00014492753624513498,0.03899982387229505,0.0001449275362438185,0.11237911879750145
S24_2017_15092364,0.00020408163269365178,0.00020408163270031174,0.0002040816326874013,0.00020408163275156956,0.17545163641239267,0.06682056314797774,0.00020408163268724588,0.2376106224302344,0.00020408163269040243,0.0002040816326985475,0.00020408163269281947,0.00020408163268601054,0.0002040816326966836,0.00020408163269044198,0.16379411573468852,0.0002040816327000935,0.00020408163267454277,0.00020408163267748852,0.00020408163266666645,0.00020408163269984483,0.00020408163267002187,0.02926416158742406,0.07115546678669918,0.2522299645121419,0.00020408163267766316
S24_2017_14731227,0.036731974509105605,0.3711915505049329,0.07534071436917793,0.00014545454548285576,0.00014545454547632412,0.00014545454548201396,0.00014545454547564755,0.0001454545454809859,0.0001454545454814783,0.000145454545485904,0.0001454545454883714,0.00014545454547510602,0.0001454545454758484,0.00014545454548008487,0.00014545454548768437,0.031219467398941516,0.00014545454548112337,0.16044732607736645,0.00014545454548443886,0.07498357633264705,0.0001454545454656634,0.10462331614250896,0.0001454545454795325,0.00014545454547520281,0.1429893473921613
S24_2017_15041840,5.882352942113961e-05,0.008487548569406022,5.882352942302517e-05,5.8823529420788624e-05,5.882352942028612e-05,0.37549656408525145,5.882352942190446e-05,0.1373191916723359,0.4155703359626677,5.882352942277733e-05,5.882352941845986e-05,5.8823529419846466e-05,5.882352942071213e-05,5.882352942411542e-05,0.03366259601781199,5.88235294213334e-05,0.0283461166335214,5.8823529425179006e-05,5.882352941620034e-05,5.882352942034603e-05,5.882352941556632e-05,5.8823529424398285e-05,5.8823529420643124e-05,5.8823529423577964e-05,5.88235294252927e-05
S24_2017_15015390,0.00016129032260679268,0.0001612903226190927,0.5437867111620063,0.00016129032261114325,0.00016129032260056277,0.00016129032261459123,0.00016129032260860768,0.00016129032260795562,0.3158293722007056,0.00016129032260574355,0.0001612903225995932,0.00016129032260413595,0.054652614766742075,0.00016129032260366074,0.08234420509585832,0.0001612903226058165,0.00016129032260736302,0.00016129032259828153,0.00016129032259114092,0.00016129032260263758,0.00016129032259114162,0.00016129032260427077,0.00016129032260134591,0.0001612903226019039,0.0001612903226019626
S24_2017_15103977,0.00015686274511993138,0.12192803327838792,0.0001568627451272982,0.00015686274511562777,0.00015686274513295362,0.4597754070097274,0.00015686274511820042,0.00015686274512900235,0.32071157122282556,0.00015686274512405853,0.00015686274513597773,0.00015686274511575763,0.00015686274514283227,0.00015686274511627805,0.04879948181128009,0.00015686274511772784,0.0001568627451325778,0.0001568627451243508,0.00015686274510949894,0.00015686274514056442,0.00015686274510888707,0.00015686274512383738,0.00015686274511524342,0.0001568627451191795,0.045648251775309394
S24_2017_14672256,9.732360099957276e-05,9.732360098725489e-05,9.732360098745985e-05,9.732360098684575e-05,9.732360098953891e-05,0.21749077509305192,9.73236009844149e-05,0.0199786202059567,9.73236009928137e-05,0.13482604982764654,9.732360098394862e-05,9.732360098280252e-05,9.732360099622477e-05,9.732360098631311e-05,9.732360098754028e-05,9.732360099244665e-05,0.10965698900735169,9.732360098676e-05,9.732360098578473e-05,9.732360098758982e-05,9.732360097767834e-05,9.732360099402061e-05,0.03092664986876623,0.48527176757845,9.732360098779268e-05
S24_2017_15110396,8.908685970711404e-05,0.21876363007808344,8.908685970167753e-05,0.008226234003713813,8.90868596996169e-05,0.6205181586574066,8.908685970212993e-05,8.908685970473659e-05,8.908685970296329e-05,8.908685970324797e-05,8.908685970401278e-05,0.07082460256146675,8.908685970621099e-05,8.908685970337933e-05,8.90868597031473e-05,8.908685970856999e-05,8.908685970227175e-05,8.908685970457165e-05,8.908685969622317e-05,8.90868597022219e-05,8.908685969358377e-05,8.908685970033887e-05,8.908685969873997e-05,8.908685970067006e-05,0.07988563750528412
S24_2017_14832026,0.14172715058755092,7.220216607897797e-05,0.15912896647335106,7.220216607447284e-05,7.220216608197585e-05,7.220216607910698e-05,7.220216607781719e-05,7.220216607717497e-05,0.27707130592578577,0.02105285021350463,7.220216607662723e-05,7.220216608131855e-05,7.220216607576598e-05,0.17288988585418877,7.22021660780816e-05,0.1507649355167155,0.029722982419324008,7.220216607714014e-05,7.220216607382404e-05,0.04641448618626593,7.22021660763822e-05,7.2202166077563e-05,7.220216607331364e-05,7.22021660761263e-05,7.220216607765224e-05
S24_2017_15089574,7.736943909600993e-05,7.736943909228384e-05,7.736943908224475e-05,7.736943908636746e-05,7.736943908681392e-05,0.9981431334619192,7.736943908887074e-05,7.736943908538026e-05,7.736943908890648e-05,7.736943908536847e-05,7.73694390855067e-05,7.736943908450027e-05,7.736943908817845e-05,7.7369439082975e-05,7.736943908401795e-05,7.736943908728977e-05,7.736943908350339e-05,7.736943908406419e-05,7.736943908858816e-05,7.736943908907788e-05,7.736943907993231e-05,7.736943908921387e-05,7.736943908587143e-05,7.736943908429522e-05,7.736943909159545e-05
S24_2017_14927389,0.06131294068287798,6.21118012558792e-05,0.05863107869185038,6.211180125143117e-05,6.211180125286431e-05,0.2889244350589372,6.211180125807207e-05,0.11936713300956957,6.211180125491855e-05,6.211180125459796e-05,6.21118012560501e-05,0.30783564504580835,0.11867862410794969,6.211180125237452e-05,6.211180125532607e-05,6.211180125361718e-05,6.21118012540341e-05,6.211180125554733e-05,6.211180125308735e-05,6.211180125270515e-05,6.211180125220905e-05,6.211180125392172e-05,6.211180125077703e-05,0.04413213098043403,6.21118012552518e-05
S24_2017_14663760,0.18553222132047262,0.00012232415904826516,0.0001223241590440174,0.06697573521563809,0.0001223241590411176,0.0001223241590437233,0.07598908939584219,0.00012232415904444405,0.00012232415904524588,0.00012232415904695656,0.0001223241590389666,0.00012232415905354986,0.00012232415903938416,0.00012232415903996727,0.0001223241590381138,0.00012232415904641375,0.0001223241590428664,0.1358896520643026,0.11339607401121075,0.0001223241590386707,0.00012232415903257985,0.359539281451262,0.0604761116784927,0.0001223241590522904,0.00012232415904253594
S24_2017_14779250,0.00015094339625966794,0.00015094339626114817,0.0001509433962470449,0.00015094339626083584,0.00015094339624784658,0.1121925618576116,0.0001509433962523238,0.1275882178291499,0.00015094339625456107,0.0001509433962564047,0.00015094339625382926,0.00015094339626601724,0.00015094339624854446,0.0001509433962575317,0.35422725523545207,0.3169851417604263,0.00015094339625271338,0.00015094339625727695,0.00015094339624207621,0.0434665978572199,0.042672300931312676,0.0001509433962571255,0.00015094339625711128,0.0001509433962449064,0.00015094339625058482
S24_2017_14895656,0.0731505123510801,6.920415226036153e-05,6.920415226382508e-05,6.920415227131765e-05,6.92041522651924e-05,0.5510431166009984,6.920415225889856e-05,6.920415226144927e-05,6.920415226159555e-05,0.1385958854683831,6.920415226023975e-05,0.22494657162568407,6.920415226047324e-05,6.920415225850809e-05,6.920415226492735e-05,6.920415226107572e-05,6.920415225853014e-05,6.920415226003861e-05,0.010879830908625533,6.920415226313337e-05,6.920415226122615e-05,6.920415226143261e-05,6.920415225813409e-05,6.920415225942708e-05,6.920415225905103e-05
S24_2017_14979795,0.017589983698725668,0.0001680672269293372,0.0001680672269282414,0.00016806722691998393,0.00016806722691753098,0.12127440289363342,0.16874003013787212,0.1997232248941817,0.00016806722692810442,0.00016806722693276171,0.00016806722693448695,0.00016806722691992476,0.08870072846688336,0.00016806722691873306,0.0001680672269199673,0.0001680672269156776,0.00016806722692119206,0.3795650096405323,0.021381410183560896,0.0001680672269156377,0.00016806722690626246,0.0001680672269239647,0.00016806722693308597,0.000168067226932957,0.00016806722691268516
S24_2017_14962826,0.00011049723758821086,0.00011049723758723008,0.0001104972375867628,0.00011049723758611327,0.00011049723759105793,0.8023514796544305,0.00011049723759596284,0.18896324099299178,0.000110497237590119,0.00011049723759091345,0.00011049723759566937,0.00011049723758701532,0.00011049723758869123,0.0001104972375848961,0.00011049723759518523,0.00011049723759063091,0.00011049723758653281,0.0001104972375954291,0.0001104972375779279,0.00011049723758463696,0.00011049723757753208,0.00011049723759667738,0.00011049723758215598,0.00011049723759123386,0.006254340125627316
S24_2017_15085748,0.00014184397165427056,0.38666910307589597,0.00014184397166594527,0.08002599198740909,0.00014184397165685378,0.22226993028589345,0.0001418439716564459,0.11053535908225978,0.00014184397165971306,0.0001418439716571759,0.04061213453016038,0.00014184397166182782,0.0001418439716617954,0.00014184397166330893,0.0001418439716625671,0.0001418439716577,0.021694419263759056,0.00014184397166326556,0.00014184397164816753,0.00014184397165515364,0.0001418439716862287,0.036518253363219906,0.00014184397164932594,0.09926346089319078,0.000141843971651723
S24_2017_15095042,9.090909092098601e-05,9.090909092242395e-05,9.090909092202584e-05,9.090909091729429e-05,9.090909092918963e-05,0.8114840311241933,0.04001045981103699,0.09431017563429091,9.090909092731881e-05,9.090909092836666e-05,0.015077553756512874,9.090909092562329e-05,9.090909093090694e-05,9.090909093402037e-05,9.090909093832232e-05,9.090909092056857e-05,9.090909092452066e-05,9.09090909267319e-05,9.090909091447039e-05,9.090909092332313e-05,9.090909091458454e-05,9.090909092602796e-05,0.037299597855464495,9.090909092990681e-05,9.090909092490962e-05
S24_2017_14942887,0.00010810810812972866,0.19276717343765531,0.0001081081081285081,0.00010810810813332784,0.00010810810812814918,0.00010810810813249408,0.22957683847383142,0.00010810810812435852,0.00010810810813073149,0.47672291623242363,0.00010810810812677694,0.00010810810812996847,0.00010810810813088435,0.00010810810812642577,0.0001081081081269987,0.08074160798756927,0.00010810810812428211,0.00010810810812433783,0.00010810810813423158,0.0001081081081496151,0.00010810810811504814,0.005211666201165249,0.0001081081081262386,0.012925743612902347,0.00010810810813071647
S24_2017_14709689,9.324009326341813e-05,9.324009326169022e-05,0.039569014092939114,9.324009325964092e-05,0.13537307849615873,0.6872535759314141,9.324009325314005e-05,9.324009325926063e-05,0.029421767191895657,9.3240093265653e-05,9.324009325475213e-05,0.022846361860729403,9.324009325987157e-05,9.324009325314632e-05,9.324009325527385e-05,9.324009325434046e-05,0.015506637640996357,9.32400932588841e-05,9.324009325228442e-05,9.324009325736755e-05,9.324009324585213e-05,0.06835124310723356,9.324009326108598e-05,9.32400932545701e-05,9.32400932630332e-05
S24_2017_15122516,0.00012084592146815098,0.00012084592148632267,0.2423776664764961,0.04282071139869636,0.00012084592146909218,0.00012084592147319947,0.00012084592147652953,0.00012084592146690381,0.00012084592147327488,0.00012084592147427999,0.017527826219718178,0.0001208459214752385,0.1904353748630323,0.00012084592148187159,0.00012084592147563137,0.00012084592147237857,0.019895297450932884,0.48464705108313977,0.00012084592147138407,0.00012084592146640847,0.00012084592146101055,0.00012084592147616666,0.00012084592146446528,0.00012084592147243423,0.00012084592147967671
S24_2017_14767158,0.00016000000002904075,0.00016000000002629747,0.07667101077201782,0.00016000000002081794,0.00016000000003087413,0.7495741256290297,0.011916591162814103,0.03321600538044183,0.0831634452060171,0.02274162043147355,0.0001600000000333754,0.00016000000002423253,0.00016000000003504354,0.00016000000002020895,0.00016000000002510924,0.00016000000002877303,0.00016000000003509732,0.00016000000002221507,0.0001600000000202026,0.00016000000001366966,0.00016000000001001495,0.019837201417771823,0.00016000000002131516,0.00016000000001685825,0.00016000000002110306
S24_2017_14847362,0.000113636363656842,0.22398587836190778,0.11462522809224826,0.0001136363636555064,0.00011363636365357822,0.02954653561377911,0.00011363636366331174,0.00011363636365559685,0.00011363636366045478,0.00011363636365528792,0.0001136363636585572,0.00011363636365884957,0.00011363636365493252,0.520644188174269,0.00011363636365765398,0.04379292391300226,0.00011363636365229105,0.00011363636365462126,0.00011363636364977119,0.00011363636366118718,0.005394462673784281,0.059965328625191605,0.0001136363636617658,0.00011363636365486549,0.00011363636365264735
