,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1750150,1.243781094533766e-05,1.243781094532043e-05,1.2437810945322622e-05,1.2437810945338963e-05,1.243781094532043e-05,1.2437810945324184e-05,1.2437810945327327e-05,0.16505139408995248,1.2437810945321887e-05,1.2437810945320842e-05,1.243781094532043e-05,1.24378109453373e-05,1.243781094532043e-05,1.2437810945334472e-05,0.04102630928508358,1.2437810945321455e-05,1.2437810945338397e-05,1.2437810945337999e-05,1.2437810945338592e-05,1.243781094532043e-05,1.2437810945336839e-05,1.243781094532043e-05,0.6268645649880273,1.243781094532043e-05,1.243781094532043e-05,0.14858844888845227,1.2437810945322363e-05,0.018158337474851242,1.2437810945338755e-05,1.243781094532043e-05
1751952,0.2784590819468336,0.00011111111111122718,0.00011111111111130047,0.020604070711206464,0.00011111111111122718,0.00011111111111123504,0.00011111111111125992,0.00011111111111136139,0.00011111111111138142,0.00011111111111122718,0.00011111111111122718,0.00011111111111135189,0.00011111111111122718,0.00011111111111122768,0.00011111111111134334,0.00011111111111126856,0.00011111111111129557,0.00011111111111140784,0.00011111111111137634,0.00011111111111122718,0.00011111111111154981,0.00011111111111122718,0.00011111111111136502,0.00011111111111122718,0.00011111111111122718,0.00011111111111138024,0.00011111111111123125,0.6086171045369904,0.089430853916076,0.00011111111111122718
1752551,0.4144741685245093,0.00012345679012395935,0.00012345679012439455,0.06867494713644583,0.00012345679012395935,0.00012345679012448223,0.00012345679012407446,0.08043000811553754,0.00012345679012395994,0.00012345679012395935,0.00012345679012395935,0.00012345679012409504,0.00012345679012395935,0.00012345679012396162,0.000123456790124175,0.00012345679012396257,0.007091893592782772,0.00012345679012413352,0.06801144848635467,0.00012345679012395935,0.0001234567901241835,0.00012345679012395935,0.1913713073972092,0.00012345679012395935,0.00012345679012395935,0.0001234567901241237,0.00012345679012407045,0.16710672057430706,0.00012345679012419527,0.00012345679012395935
1754851,1.692906720847994e-05,1.692906720845302e-05,1.6929067208469692e-05,1.6929067208479206e-05,1.692906720845302e-05,1.6929067208467317e-05,1.6929067208455933e-05,1.6929067208476326e-05,1.6929067208454297e-05,1.692906720845302e-05,1.692906720845302e-05,1.692906720847092e-05,1.692906720845302e-05,1.6929067208458278e-05,0.193807445048402,1.6929067208453528e-05,1.692906720847469e-05,1.6929067208478125e-05,0.172733953764675,1.692906720845302e-05,0.37537752485706194,1.692906720845302e-05,0.041154946930994155,1.692906720845302e-05,1.692906720845302e-05,1.692906720847336e-05,1.6929067208474012e-05,0.09486936044092244,0.12165047134494139,1.692906720845302e-05
1757550,5.192107995858773e-05,5.1921079958520666e-05,5.192107995855336e-05,0.02281734966453571,5.1921079958520666e-05,5.192107995855555e-05,5.192107995853851e-05,5.19210799586025e-05,5.192107995852838e-05,5.1921079958523865e-05,5.1921079958520666e-05,5.1921079958580955e-05,5.1921079958520666e-05,5.192107995852726e-05,5.1921079958593945e-05,5.192107995852408e-05,5.192107995857439e-05,0.7570772330841008,5.1921079958594196e-05,5.1921079958520666e-05,0.0979123100133187,5.1921079958520666e-05,5.192107995859961e-05,5.1921079958520666e-05,5.1921079958520666e-05,5.1921079958585136e-05,5.1921079958520666e-05,0.12084315915912269,5.192107995859109e-05,5.1921079958520666e-05
1757750,0.4240737072156209,4.323389537413645e-05,4.323389537414844e-05,0.040101545051249236,4.323389537413645e-05,4.3233895374136587e-05,4.323389537415098e-05,0.1601179700117147,4.32338953741393e-05,4.323389537413782e-05,4.323389537413645e-05,4.323389537419098e-05,4.323389537413645e-05,4.3233895374137223e-05,4.323389537420007e-05,4.323389537414454e-05,4.3233895374166836e-05,4.323389537420632e-05,0.36809853559396977,4.323389537413645e-05,4.323389537419039e-05,4.323389537413645e-05,4.323389537419981e-05,4.323389537413645e-05,4.323389537413645e-05,4.3233895374195133e-05,4.323389537413645e-05,4.323389537419714e-05,0.006527394743091483,4.323389537413645e-05
1757752,0.13479622402550462,6.301197227486817e-05,0.0031935669746085246,0.03094150467955316,6.301197227486817e-05,6.301197227486818e-05,6.30119722748872e-05,0.09166607304214636,6.30119722748819e-05,6.301197227486817e-05,6.301197227486817e-05,6.301197227492702e-05,6.301197227486817e-05,6.301197227492258e-05,6.301197227495065e-05,6.301197227489053e-05,0.025157879212643626,6.301197227495687e-05,0.6726085795420311,6.301197227486817e-05,6.301197227494606e-05,6.301197227486817e-05,6.301197227494724e-05,6.301197227486817e-05,6.301197227486817e-05,0.04018689716118998,6.30119722748692e-05,6.301197227496349e-05,6.301197227495714e-05,6.301197227486817e-05
1758052,0.15295459623063623,0.00016025641025699104,0.00016025641025735164,0.0001602564102572909,0.00016025641025699104,0.00016025641025699106,0.00016025641025707967,0.00016025641025728312,0.0001602564102569916,0.00016025641025699104,0.00016025641025699104,0.0001602564102571728,0.00016025641025699104,0.00016025641025708837,0.00016025641025726718,0.00016025641025701334,0.00016025641025713518,0.03668331639394737,0.21073150540241384,0.00016025641025699104,0.0001602564102571768,0.00016025641025699104,0.00016025641025725658,0.00016025641025699104,0.00016025641025699104,0.00016025641025722,0.0001602564102570444,0.5954639153063181,0.0001602564102572107,0.00016025641025699104
1760452,0.06992562854933726,6.523157208113405e-05,6.523157208114981e-05,6.523157208123564e-05,6.523157208113405e-05,6.52315720812292e-05,6.523157208117456e-05,6.523157208123838e-05,6.523157208113737e-05,6.52315720811347e-05,6.523157208113405e-05,6.523157208122586e-05,6.523157208113405e-05,0.0018926950280111303,0.5192570211133217,6.523157208114179e-05,0.004844105271130796,6.523157208123916e-05,0.25079655157556624,6.523157208113405e-05,0.06692761141470571,6.523157208113405e-05,0.05832608303958486,6.523157208113405e-05,6.523157208113405e-05,6.523157208122769e-05,6.523157208113972e-05,0.026595209422556533,6.523157208123743e-05,6.523157208113405e-05
1760752,1.5069318866867698e-05,1.506931886684559e-05,1.5069318866854081e-05,1.5069318866868398e-05,1.506931886684559e-05,1.5069318866846258e-05,1.5069318866856777e-05,1.5069318866866983e-05,1.5069318866846819e-05,1.506931886684559e-05,1.506931886684559e-05,0.07378961915778512,1.506931886684559e-05,1.5069318866845842e-05,0.25624987363825785,1.5069318866846162e-05,1.506931886687584e-05,0.17309989889129535,1.5069318866871288e-05,1.506931886684559e-05,0.023271408643710356,1.506931886684559e-05,0.010456635901970027,1.506931886684559e-05,1.506931886684559e-05,1.506931886687057e-05,1.5069318866845842e-05,0.08958792869874244,0.37319804073430135,1.506931886684559e-05
1761250,2.86368843071351e-05,2.8636884307093123e-05,2.863688430710166e-05,2.8636884307131632e-05,2.8636884307093123e-05,2.8636884307095264e-05,2.8636884307116586e-05,2.8636884307135817e-05,2.863688430709324e-05,2.8636884307093123e-05,2.8636884307093123e-05,2.8636884307128454e-05,2.8636884307093123e-05,0.0017877603677566186,0.06674430064045657,2.8636884307093672e-05,2.8636884307134255e-05,2.8636884307140523e-05,0.09109397150654255,2.8636884307093123e-05,2.863688430714553e-05,2.8636884307093123e-05,0.12175961150809773,2.8636884307093123e-05,2.8636884307093123e-05,0.2169466703976149,2.8636884307093123e-05,0.5009804003561611,2.8636884307138524e-05,2.8636884307093123e-05
1761251,2.028809089078895e-05,2.0288090890753036e-05,2.0288090890761866e-05,2.0288090890785715e-05,2.0288090890753036e-05,2.0288090890755144e-05,2.0288090890764265e-05,0.05514438290225907,2.028809089075353e-05,2.0288090890753707e-05,2.0288090890753036e-05,2.0288090890781805e-05,2.0288090890753036e-05,2.028809089076477e-05,0.07875245784564215,2.0288090890754405e-05,2.0288090890774124e-05,2.028809089078666e-05,0.06274844220935326,2.0288090890753036e-05,2.0288090890785115e-05,2.0288090890753036e-05,0.080077501147442,2.0288090890753036e-05,2.0288090890753036e-05,0.34732174523006704,2.0288090890753036e-05,0.35737832309678125,0.0181105214779678,2.0288090890753036e-05
1761252,2.5425883549553153e-05,2.5425883549509914e-05,0.0046573340830402,2.5425883549545944e-05,2.5425883549509914e-05,2.5425883549511994e-05,2.5425883549515355e-05,2.542588354954795e-05,2.5425883549510422e-05,2.542588354951204e-05,2.5425883549509914e-05,2.5425883549549416e-05,2.5425883549509914e-05,2.5425883549517622e-05,0.007147427684841952,2.5425883549509914e-05,2.5425883549537405e-05,2.542588354955257e-05,2.5425883549563057e-05,2.5425883549509914e-05,2.5425883549549745e-05,2.5425883549509914e-05,0.5186488669743161,2.5425883549509914e-05,2.5425883549509914e-05,0.118470103444047,2.5425883549509914e-05,0.3504406207250168,2.5425883549552083e-05,2.5425883549509914e-05
1761450,7.415647015242139e-06,7.4156470152295745e-06,7.41564701523834e-06,7.4156470152400735e-06,7.4156470152295745e-06,7.415647015232153e-06,7.41564701524125e-06,6.851094549840007e-05,7.415647015229953e-06,7.415647015229686e-06,7.4156470152295745e-06,0.0703873802151387,7.4156470152295745e-06,7.415647015230072e-06,0.26185838009706225,7.415647015229717e-06,7.415647015236136e-06,7.4156470152413686e-06,0.016438439138547044,7.4156470152295745e-06,0.2424774040989884,7.4156470152295745e-06,0.3268666614852552,7.4156470152295745e-06,7.4156470152295745e-06,0.010427096336483529,7.415647015231097e-06,0.023998497972494832,0.04732190112321162,7.4156470152295745e-06
1766250,0.3117349163222657,6.184291898610662e-05,6.184291898611573e-05,0.16366699032987575,6.184291898610662e-05,0.007054064835161046,0.010800259630947509,6.184291898623147e-05,6.184291898610918e-05,6.184291898610969e-05,6.184291898610662e-05,6.184291898616025e-05,6.184291898610662e-05,6.184291898612416e-05,0.2506142572588688,6.184291898611425e-05,6.184291898625654e-05,6.184291898620234e-05,0.2546452815672138,6.184291898610662e-05,6.184291898616819e-05,6.184291898610662e-05,6.184291898621241e-05,6.184291898610662e-05,6.184291898610662e-05,6.184291898617795e-05,6.184291898611062e-05,6.184291898616434e-05,6.184291898622495e-05,6.184291898610662e-05
1768250,6.887052341622195e-05,6.887052341613743e-05,6.887052341618356e-05,0.07412288498177062,6.887052341613743e-05,6.887052341614102e-05,6.887052341650474e-05,6.887052341625306e-05,6.887052341614248e-05,6.887052341613743e-05,6.887052341613743e-05,6.887052341622533e-05,6.887052341613743e-05,6.887052341613912e-05,0.0905123009744882,6.887052341613797e-05,6.887052341618536e-05,6.887052341624895e-05,6.887052341624274e-05,6.887052341613743e-05,0.2338121491061173,6.887052341613743e-05,0.5997620313288028,6.887052341613743e-05,6.887052341613743e-05,6.887052341625722e-05,6.887052341613743e-05,6.887052341625838e-05,6.887052341622292e-05,6.887052341613743e-05
1768452,0.0003086419753107472,0.0003086419753103632,0.00030864197531061993,0.2282785831039869,0.0003086419753103632,0.000308641975310384,0.0003086419753104856,0.0003086419753108695,0.0003086419753103931,0.0003086419753103632,0.0003086419753103632,0.0003086419753106381,0.0003086419753103632,0.0003086419753104364,0.00030864197531083954,0.0003086419753103632,0.00030864197531055775,0.10908895172271976,0.0003086419753107541,0.0003086419753103632,0.0003086419753108014,0.0003086419753103632,0.09539522359956744,0.0003086419753103632,0.0003086419753103632,0.0003086419753106781,0.0003086419753103632,0.5592125502156525,0.000308641975310703,0.0003086419753103632
1768850,0.30916396391325307,6.337135614779255e-05,6.337135614780763e-05,0.05261551584806053,6.337135614779255e-05,6.33713561477955e-05,6.337135614780013e-05,6.337135614788758e-05,6.337135614779805e-05,6.337135614779255e-05,6.337135614779255e-05,6.33713561478638e-05,6.337135614779255e-05,6.337135614781882e-05,6.337135614787696e-05,6.337135614779549e-05,6.337135614782822e-05,0.2585686220593094,0.3715714673146513,6.337135614779255e-05,6.337135614785597e-05,6.337135614779255e-05,6.337135614790499e-05,6.337135614779255e-05,6.337135614779255e-05,6.33713561478689e-05,6.337135614779255e-05,6.337135614786185e-05,0.006496146961030141,6.337135614779255e-05
1768851,0.21763439088374611,5.889281507665108e-05,5.8892815076661944e-05,0.2164120318298387,5.889281507665108e-05,5.889281507665226e-05,5.8892815076670624e-05,5.8892815076729944e-05,5.88928150766622e-05,5.889281507665108e-05,5.889281507665108e-05,5.8892815076710774e-05,5.889281507665108e-05,5.889281507666919e-05,5.889281507672094e-05,5.889281507665275e-05,5.8892815076760864e-05,0.15225540352741299,0.41216696056700847,5.889281507665108e-05,5.889281507670982e-05,5.889281507665108e-05,5.889281507671911e-05,5.889281507665108e-05,5.889281507665108e-05,5.889281507671362e-05,5.889281507665108e-05,5.8892815076735094e-05,5.8892815076724604e-05,5.889281507665108e-05
1768852,0.3906865716600689,3.968253968265249e-05,3.968253968265884e-05,0.0709245465117496,3.968253968265249e-05,3.9682539682653e-05,3.968253968265825e-05,3.968253968270513e-05,3.968253968267193e-05,3.9682539682653205e-05,3.968253968265249e-05,3.968253968268916e-05,3.968253968265249e-05,3.968253968265422e-05,3.9682539682701994e-05,3.968253968265455e-05,3.968253968268244e-05,0.011416748923990673,0.5207342470727558,3.968253968265249e-05,3.968253968268643e-05,3.968253968265249e-05,3.9682539682695144e-05,3.968253968265249e-05,3.968253968265249e-05,0.0052458223393682495,3.968253968265249e-05,3.9682539682691715e-05,3.968253968269665e-05,3.968253968265249e-05
1772950,2.688172043021795e-05,2.6881720430179565e-05,2.688172043019064e-05,2.6881720430217848e-05,2.6881720430179565e-05,2.6881720430179982e-05,2.688172043024046e-05,0.3729913495374844,2.6881720430201548e-05,2.6881720430179908e-05,2.6881720430179565e-05,2.6881720430212078e-05,2.6881720430179565e-05,2.6881720430179677e-05,0.5778722787820262,2.688172043018218e-05,2.6881720430202e-05,2.688172043022172e-05,2.6881720430223086e-05,2.6881720430179565e-05,2.6881720430220846e-05,2.6881720430179565e-05,2.68817204302219e-05,2.6881720430179565e-05,2.6881720430179565e-05,0.04841056522887425,2.6881720430180836e-05,2.688172043022769e-05,2.6881720430218647e-05,2.6881720430179565e-05
1772951,1.5569048731194806e-05,1.5569048731173366e-05,1.556904873121804e-05,1.556904873119418e-05,1.5569048731173366e-05,1.5569048731175358e-05,1.5569048731181707e-05,0.8103737289881339,1.5569048731175067e-05,1.5569048731173366e-05,1.5569048731173366e-05,1.556904873119939e-05,1.5569048731173366e-05,1.5569048731175805e-05,0.07331487670431795,1.556904873117416e-05,1.5569048731184398e-05,1.5569048731197557e-05,1.55690487311978e-05,1.5569048731173366e-05,0.034043969933423755,1.5569048731173366e-05,1.5569048731199658e-05,1.5569048731173366e-05,1.5569048731173366e-05,0.06906623407620906,1.5569048731175365e-05,0.012811964079635777,1.556904873119931e-05,1.5569048731173366e-05
