,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
3693351,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,0.16048849999434756,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,0.6587606365900216,0.17754267228933923,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05,6.825938566577508e-05
3693451,4.282655246261254e-05,0.019541997684643278,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,0.0865040365661624,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,0.30006537084742224,0.02837024937475671,4.282655246261254e-05,0.14099442518042762,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,0.4226395520382329,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05,4.282655246261254e-05
3698250,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,0.12056828745314431,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,0.005452263652320531,9.950248756233877e-05,0.772756317134364,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,9.950248756233877e-05,0.09664601733230357,9.950248756233877e-05
3704852,3.1206116398919975e-06,3.3979634706958786e-05,3.1206116398919975e-06,0.0007585694722644555,3.1206116398919975e-06,0.3564037911264714,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,0.019786777789811062,0.0003319401272358453,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,0.1186588834212797,0.002026352513685435,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,0.20088477627905177,3.1206116398919975e-06,3.1206116398919975e-06,0.004770782656322652,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,0.052289896378863554,3.1206116398919975e-06,0.21396402024033598,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,3.1206116398919975e-06,0.010879765472655036,0.019095002256640136,3.1206116398919975e-06
3705552,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,0.0671110108492958,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,0.03657631936473044,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,0.05679676350555317,2.628120893566629e-05,0.13725512421713712,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,2.628120893566629e-05,0.28599928543711595,2.628120893566629e-05,0.2618851519015812,2.628120893566629e-05,2.628120893566629e-05,0.022185206666130827,2.628120893566629e-05,2.628120893566629e-05,0.13108732728315745,2.628120893566629e-05
3706152,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,0.01204033174868452,4.140786749507472e-05,0.5189576506721107,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,0.017950399813500533,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,0.07195941013271297,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,4.140786749507472e-05,0.3772288535957132,4.140786749507472e-05,4.140786749507472e-05
3709550,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,0.07936386081581155,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,0.6308158836530224,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,0.24888706199499083,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,3.623188405810267e-05,0.03926652686950241,3.623188405810267e-05
3709951,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,0.053592457863821434,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,0.1856761849897825,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,0.0817997544418596,6.688963210738155e-05,6.688963210738155e-05,0.054244853726650666,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,0.3399342205116412,6.688963210738155e-05,0.19998787494193027,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,6.688963210738155e-05,0.081888399343697,6.688963210738155e-05
3710650,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,0.14565039913404268,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,0.06852151352422306,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,0.31257995874491123,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,0.13666743052236283,6.55737704920155e-05,0.33362987840231967,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05,6.55737704920155e-05
3714350,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,0.3356051229816832,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,0.3062466524662746,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,4.1322314049687346e-05,0.3562060757917068,4.1322314049687346e-05
3716450,0.0017311301308967323,1.2820512820569068e-05,1.2820512820569068e-05,0.0012581627780218294,1.2820512820569068e-05,0.19741018217385167,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,0.14874269138710677,1.2820512820569068e-05,0.19883621554200323,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,0.05528619738275359,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,0.026864502730260812,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,1.2820512820569068e-05,0.005119808541277143,1.2820512820569068e-05,1.2820512820569068e-05,0.36422546830818486,1.2820512820569068e-05
3718050,1.703577512784743e-05,1.703577512784743e-05,0.021480203311699093,0.0012814233174543318,1.703577512784743e-05,0.6616498274761516,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,0.0697512629258533,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,0.04806869693782527,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,0.06309129058925325,1.703577512784743e-05,0.09758300913878463,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,1.703577512784743e-05,0.03484278429587436,0.0015530352268626143,1.703577512784743e-05
3718052,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,0.0964582450118774,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,0.15346298582108422,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,0.13955273326754614,0.013460756362704194,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,2.735978112187175e-05,0.1345356331018914,2.735978112187175e-05,0.2851587689554404,2.735978112187175e-05,2.735978112187175e-05,0.005665527491257275,2.735978112187175e-05,0.17055623918108045,2.735978112187175e-05,2.735978112187175e-05
3718352,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,0.12315934122207513,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,0.6622893722556182,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,0.0486188251754558,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,0.012251778474442549,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,2.5608194622434352e-05,0.011366145994277644,2.5608194622434352e-05,0.14118777631474377,2.5608194622434352e-05,2.5608194622434352e-05
3718752,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,0.3837836761343951,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,0.024898093086815266,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,0.031224193232940546,4.608294930893501e-05,0.022845565512423352,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,4.608294930893501e-05,0.017162472280556663,4.608294930893501e-05,4.608294930893501e-05,0.5180583499832758,4.608294930893501e-05
3718852,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,0.1755888494718759,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,0.04958067517508628,1.035732780944295e-05,0.3826742157366214,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,0.22462338082593478,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,0.16000857849888583,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,0.00706857786798046,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05,1.035732780944295e-05
3720251,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,0.005403556154481774,0.00040395988508262304,0.016933184853483205,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,0.05767711152759241,0.03709533220192708,3.736920777293433e-06,0.7988719317064491,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,3.736920777293433e-06,0.02303333860881325,0.060424634389524105,3.736920777293433e-06
3721052,1.1055831951368855e-05,1.1055831951368855e-05,0.003951510901170233,1.1055831951368855e-05,1.1055831951368855e-05,0.9510836574457723,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,0.04225071588201456,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,0.0012960387373868736,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,0.000920564595844521,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05,1.1055831951368855e-05
3725251,7.194244604336721e-05,7.194244604336721e-05,0.0659164315026355,0.00383496104449,7.194244604336721e-05,0.4817473909924221,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,0.031972104598396986,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,0.11885193145733229,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,7.194244604336721e-05,0.12403454636150339,0.17054910886335478,7.194244604336721e-05
3725351,0.00011560693641667138,0.020910112863698406,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.4077706367201002,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.37697427326284894,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.18902705807818554,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138,0.00011560693641667138
3727951,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,0.006181749457900621,0.24532793823123322,0.002514008219329488,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,0.10925837783916383,0.005575029203420567,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,0.32778118852844446,0.1863799143440822,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,0.114511205941127,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05,5.882352941187671e-05
8852,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,0.019350843419352757,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,0.000957688269248788,0.04339176503916996,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,0.014700964890775263,0.0021760598836763336,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,0.095188685131536,0.04399826227213128,3.276539973800372e-06,0.0060764498817638905,3.276539973800372e-06,3.276539973800372e-06,3.276539973800372e-06,0.0005658680792575742,3.276539973800372e-06,0.0018708643026838921,3.276539973800372e-06,0.7139203152838833,3.276539973800372e-06,3.276539973800372e-06,0.022504935358380933,3.276539973800372e-06,3.276539973800372e-06,0.03517606620910932,3.276539973800372e-06
9650,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.7164359519937746,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.27450744423262907,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912,0.00018867924528325912
16050,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.6297008707077497,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.3318991292922356,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128,0.0008000000000003128
24650,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.17195644184333247,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.22932865816099443,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.43339314454421046,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.0001600000000012945,0.15796175545140326,0.0001600000000012945
